route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
Q12,CS_C6-Weekday,CS_C6-Weekday-010500_Q12_1,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-016900_Q12_1,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-023300_Q12_1,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-028500_MISC_703,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-030000_Q12_1,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-031500_MISC_708,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-032500_Q12_3,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-033500_Q12_2,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-034500_MISC_715,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-035400_MISC_703,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-036200_MISC_723,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-037000_Q12_4,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-037800_MISC_732,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-038600_MISC_722,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-039400_MISC_739,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-040600_Q12_2,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-041800_Q12_1,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-042800_Q12_3,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-043600_MISC_756,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-044400_MISC_715,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-045100_MISC_764,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-045900_MISC_749,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-046800_MISC_723,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-047800_MISC_732,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-048800_MISC_703,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-049800_MISC_739,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-050800_MISC_775,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-051700_Q12_1,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-053500_Q12_4,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-055200_Q12_2,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-056800_MISC_759,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-057600_MISC_723,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-058400_MISC_732,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-059200_MISC_778,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-060000_MISC_739,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-060800_MISC_775,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-061600_MISC_756,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-062400_MISC_710,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-063400_MISC_735,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-064400_MISC_741,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-065400_MISC_704,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-066400_MISC_764,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-067400_Q12_4,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-068400_Q12_3,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-069400_MISC_778,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-070400_Q12_2,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-071400_MISC_719,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-072400_MISC_710,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-073400_MISC_735,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-074400_MISC_741,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-075400_MISC_704,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-076400_MISC_731,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-077400_Q12_4,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-078400_Q12_3,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-079400_MISC_771,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-080400_Q12_2,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-081400_MISC_781,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-082400_MISC_782,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-083400_MISC_718,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-084400_MISC_756,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-085400_MISC_784,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-086400_MISC_769,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-088400_MISC_710,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-089400_MISC_790,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-090400_MISC_792,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-091400_MISC_797,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-092400_MISC_781,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-093400_MISC_782,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-094400_MISC_803,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-095400_MISC_738,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-096400_MISC_784,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-097400_Q12_5,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-098400_MISC_731,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-099400_MISC_810,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-100400_MISC_790,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-102200_MISC_797,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-101400_MISC_792,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-103000_MISC_817,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-103800_Q12_6,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-104500_MISC_822,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-105500_MISC_803,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-106500_Q12_7,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-107500_MISC_777,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-108500_MISC_767,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-109500_MISC_826,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-110700_MISC_810,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-111900_MISC_831,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-113100_MISC_833,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-114300_Q12_6,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-115500_MISC_822,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-116700_MISC_778,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-117900_Q12_7,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-119100_MISC_777,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-120300_MISC_826,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-121500_MISC_793,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-122900_MISC_801,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-124400_MISC_833,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-125900_Q12_5,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-127400_MISC_808,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-128900_MISC_812,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-130400_MISC_826,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-131900_MISC_814,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-133900_MISC_816,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-135900_MISC_835,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-137900_MISC_812,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-139900_Q12_6,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-142900_MISC_816,FLUSHING MAIN ST STA via NORTHERN,1,Q120540
Q12,CS_C6-Weekday,CS_C6-Weekday-145900_Q12_7,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-148900_Q12_6,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-151900_MISC_835,FLUSHING MAIN ST STA via NORTHERN,1,Q120541
Q12,CS_C6-Weekday,CS_C6-Weekday-007300_Q12_1,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-013700_Q12_1,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-020200_Q12_1,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-026600_Q12_1,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-029900_Q12_2,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-032200_Q12_4,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-034200_MISC_722,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-036200_MISC_708,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-037700_Q12_3,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-039200_MISC_715,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-040700_MISC_749,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-041700_MISC_723,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-042700_MISC_732,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-043700_MISC_703,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-044700_MISC_739,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-045700_MISC_775,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-046700_Q12_1,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-047700_MISC_722,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-048700_Q12_4,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-049600_Q12_2,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-050500_MISC_764,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-051400_MISC_759,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-052300_MISC_723,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-053200_MISC_732,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-054100_MISC_778,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-055000_MISC_739,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-055900_MISC_775,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-056800_MISC_756,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-057700_MISC_710,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-058700_MISC_735,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-059700_MISC_741,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-060700_MISC_704,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-061700_MISC_764,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-062700_Q12_4,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-063700_Q12_3,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-064700_MISC_778,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-065700_Q12_2,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-066700_MISC_719,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-067700_MISC_710,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-068700_MISC_735,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-069700_MISC_741,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-070700_MISC_704,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-071700_MISC_731,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-072700_Q12_4,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-073700_Q12_3,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-074700_MISC_771,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-075700_Q12_2,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-076700_MISC_781,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-077700_MISC_782,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-078700_MISC_718,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-079700_MISC_756,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-080700_MISC_784,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-081700_MISC_769,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-082700_MISC_719,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-083600_MISC_710,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-084500_MISC_790,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-085400_MISC_792,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-086300_MISC_797,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-087200_MISC_781,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-088100_MISC_782,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-089000_MISC_803,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-089800_MISC_718,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-090600_MISC_738,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-091400_MISC_784,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-092200_Q12_5,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-093000_MISC_731,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-093800_MISC_719,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-094600_MISC_810,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-095400_MISC_790,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-096200_MISC_792,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-097000_MISC_797,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-097800_MISC_817,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-098500_Q12_6,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-099100_MISC_782,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-099700_MISC_822,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-100300_MISC_803,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-100900_MISC_738,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-101500_Q12_7,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-102000_MISC_777,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-102500_MISC_785,165 ST via SANFORD,0,Q120539
Q12,CS_C6-Weekday,CS_C6-Weekday-103000_MISC_767,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-103500_Q12_5,165 ST via SANFORD,0,Q120539
Q12,CS_C6-Weekday,CS_C6-Weekday-104000_MISC_826,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-104500_MISC_830,165 ST via SANFORD,0,Q120539
Q12,CS_C6-Weekday,CS_C6-Weekday-105000_MISC_810,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-105500_MISC_834,165 ST via SANFORD,0,Q120539
Q12,CS_C6-Weekday,CS_C6-Weekday-106000_MISC_790,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-106500_MISC_759,165 ST via SANFORD,0,Q120539
Q12,CS_C6-Weekday,CS_C6-Weekday-107000_MISC_831,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-107500_MISC_785,165 ST via SANFORD,0,Q120539
Q12,CS_C6-Weekday,CS_C6-Weekday-108000_MISC_833,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-108400_Q12_5,165 ST via SANFORD,0,Q120539
Q12,CS_C6-Weekday,CS_C6-Weekday-108800_MISC_817,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-109200_MISC_830,165 ST via SANFORD,0,Q120539
Q12,CS_C6-Weekday,CS_C6-Weekday-109600_Q12_6,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-110000_MISC_834,165 ST via SANFORD,0,Q120539
Q12,CS_C6-Weekday,CS_C6-Weekday-110500_MISC_822,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-111000_MISC_759,165 ST via SANFORD,0,Q120539
Q12,CS_C6-Weekday,CS_C6-Weekday-111500_MISC_778,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-112000_MISC_785,165 ST via SANFORD,0,Q120539
Q12,CS_C6-Weekday,CS_C6-Weekday-112500_Q12_7,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
Q12,CS_C6-Weekday,CS_C6-Weekday-113000_Q12_5,165 ST via SANFORD,0,Q120539
Q12,CS_C6-Weekday,CS_C6-Weekday-113500_MISC_777,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120538
